ccn,rpt_rec_num,fy_end,total_salaries,total_paid_hours,total_avg_hourly_wage,contract_labor_dollars,contract_labor_hours,contract_labor_hourly_rate,source_confidence
163026,812671,12/31/2024,3640213.0,71476.0,50.93,508580.0,5900.0,86.2,0.92
450644,829773,12/31/2024,68685426.0,1693495.0,40.54,2526994.0,35751.0,70.68,0.92
010089,812150,12/31/2024,33164832.0,877143.85,37.77,498136.0,6172.98,80.7,0.92
020006,811257,12/31/2024,81379976.0,1510694.0,53.87,301295.0,3376.0,89.25,0.92
170009,811542,12/31/2024,13704136.0,415654.0,32.97,6319.0,98.0,64.48,0.92
140103,812609,12/31/2024,53083540.0,1379298.0,38.49,8315645.0,87289.0,95.27,0.92
140091,811462,12/31/2024,332867852.0,7858472.0,42.38,37989933.0,399291.0,95.14,0.92
110150,811446,12/31/2024,25242994.0,696473.13,36.24,934183.0,13306.38,70.21,0.92
490050,813456,12/31/2024,300391865.0,5970157.0,50.32,11279508.0,185426.89,60.83,0.92
030108,810631,12/31/2024,17475214.0,411690.11,42.45,1036367.0,18279.64,56.7,0.92
100319,812524,12/31/2024,120314248.0,2923095.0,44.42,284936.0,5287.0,53.89,0.92
490052,813458,12/31/2024,280905517.0,6686990.0,42.01,8790972.0,92382.0,95.16,0.92
100176,812487,12/31/2024,64061412.0,1523069.0,42.05,38430.0,705.0,54.51,0.92
490057,813459,12/31/2024,136911383.0,3482572.0,40.33,4772951.0,49967.0,95.52,0.92
193099,808190,12/31/2024,12571317.0,314113.23,40.02,484798.0,6949.21,69.76,0.92
140101,812607,12/31/2024,115087390.0,2541388.83,45.29,1058044.0,13953.62,75.83,0.92
450656,813388,12/31/2024,35395798.0,928898.0,38.1,936158.0,19433.0,48.17,0.92
670120,813563,12/31/2024,43809529.0,1090410.0,40.08,442987.0,7481.0,59.21,0.92
490046,813453,12/31/2024,162555671.0,4048515.0,41.32,2540428.0,44114.0,57.59,0.92
100034,810733,12/31/2024,434649477.0,9407556.11,46.2,6543255.0,75818.87,86.3,0.92
140120,812610,12/31/2024,17325252.0,485019.0,35.72,476662.0,6481.0,73.55,0.92
520089,812083,12/31/2024,227161102.0,4902099.0,46.34,12041778.0,135865.59,88.63,0.92
490090,813465,12/31/2024,34625887.0,915894.78,37.81,3700690.0,37571.06,98.5,0.92
110107,811443,12/31/2024,292047266.0,7661349.01,38.12,12486252.0,185926.83,67.16,0.92
160110,811535,12/31/2024,128259527.0,2739309.0,44.0,9625692.0,105923.0,90.87,0.92
140122,811464,12/31/2024,133087274.0,2701198.08,44.25,1331618.0,15235.0,87.41,0.92
200031,811613,12/31/2024,30592273.0,779854.0,39.53,4598713.0,44253.0,103.92,0.92
520088,811206,12/31/2024,116384353.0,2557411.0,45.51,1994494.0,21182.21,94.16,0.92
490092,811179,12/31/2024,18256070.0,451574.56,40.43,312735.0,3342.85,93.55,0.92
160104,810096,12/31/2024,29260922.0,697068.0,41.98,2009584.0,21489.0,93.52,0.92
030115,810633,12/31/2024,132704540.0,3082124.47,43.06,11429544.0,111352.29,102.64,0.92
200034,810869,12/31/2024,89512064.0,1816710.76,49.27,3020504.0,36047.45,83.79,0.92
490093,813467,12/31/2024,96936988.0,2304660.25,43.34,4450121.0,47136.15,94.41,0.92
670136,810603,12/31/2024,13846469.0,265058.74,52.26,48495.0,367.0,132.14,0.92
490097,811180,12/31/2024,9651055.0,221665.14,43.54,161.0,3.14,51.27,0.92
140125,811465,12/31/2024,45440755.0,1203497.01,37.76,1062370.0,14757.6,71.99,0.92
103044,810033,12/31/2024,18280220.0,510688.37,35.8,14598.0,170.3,85.72,0.92
450617,830650,12/31/2024,179771547.0,4345861.0,41.24,34450.0,175.0,196.86,0.92
200020,813645,12/31/2024,81795629.0,1593543.0,51.33,8014907.0,97769.0,81.98,0.92
160117,810824,12/31/2024,51492224.0,1109676.0,46.4,3746399.0,37943.0,98.74,0.92
450643,809705,12/31/2024,59690307.0,1741136.0,35.89,101616.0,685.0,148.34,0.92
163025,811541,12/31/2024,9329800.0,221733.0,42.08,737909.0,11836.0,62.34,0.92
520100,812084,12/31/2024,118801012.0,2572244.0,46.19,3354606.0,41339.0,81.15,0.92
490067,811177,12/31/2024,82709863.0,1879800.64,44.0,12883316.0,140385.63,91.77,0.92
200001,810868,12/31/2024,94774105.0,1961103.97,48.33,3910117.0,49607.93,78.82,0.92
162003,829314,12/31/2024,5518843.0,135678.17,40.68,1482897.0,17112.85,86.65,0.92
140114,819416,12/31/2024,151545423.0,3278454.9,45.86,1175084.0,12305.06,95.5,0.92
020001,812169,12/31/2024,253832435.0,5142162.0,49.97,10452666.0,148545.0,70.37,0.92
490077,812052,12/31/2024,146264995.0,2301060.88,49.55,4317147.0,46478.67,92.88,0.92
160147,810098,12/31/2024,26552679.0,601543.0,44.14,1034351.0,10508.0,98.43,0.92
160146,810825,12/31/2024,88101604.0,1927692.0,45.61,11684268.0,115894.02,100.82,0.92
110113,811444,12/31/2024,17213293.0,447708.79,38.45,1071005.0,13993.72,76.53,0.92
520095,811208,12/31/2024,64602903.0,1157420.7,55.82,2381741.0,24497.61,97.22,0.92
490088,811178,12/31/2024,19200630.0,523402.46,36.68,3331.0,31.72,105.01,0.92
490075,813463,12/31/2024,116341393.0,3035561.0,38.33,9888656.0,124956.0,79.14,0.92
170186,809220,12/31/2024,14401767.0,352422.69,40.87,1248771.0,26317.76,47.45,0.92
520198,821378,12/31/2024,64267142.0,1563148.83,40.92,460098.0,4068.35,113.09,0.92
030093,812182,12/31/2024,123329719.0,2936266.0,42.0,15369998.0,159942.0,96.1,0.92
100151,810745,12/31/2024,220089884.0,6661044.94,39.95,644294.0,9590.37,67.18,0.92
170185,810831,12/31/2024,72831917.0,1773396.0,41.07,3031521.0,38835.0,78.06,0.92
490021,812049,12/31/2024,265358773.0,7134216.04,37.2,44429070.0,463538.81,95.85,0.92
490022,813448,12/31/2024,185547032.0,3975378.22,46.67,28311294.0,278565.06,101.63,0.92
450709,811133,12/31/2024,107333958.0,2196010.0,48.89,88630.0,705.0,125.72,0.92
170146,812674,12/31/2024,37001563.0,1005951.0,36.78,735719.0,10391.0,70.8,0.92
520193,813537,12/31/2024,152228903.0,3119770.21,39.93,1959980.0,20629.35,95.01,0.92
140065,812605,12/31/2024,69145721.0,1685199.27,43.95,418562.0,4547.0,92.05,0.92
450730,812003,12/31/2024,32929016.0,1261588.75,26.1,1801179.0,29947.23,60.15,0.92
670078,811234,12/31/2024,29842238.0,790816.0,37.74,1500.0,37.0,40.54,0.92
190313,812724,12/31/2024,21994129.0,1177292.55,18.68,994095.0,13192.0,75.36,0.92
030089,809880,12/31/2024,215897503.0,5139128.53,42.01,18406994.0,186143.85,98.89,0.92
190278,811599,12/31/2024,13265401.0,521618.56,25.43,1110184.0,14802.45,75.0,0.92
450771,830492,12/31/2024,165807969.0,3250049.0,51.02,841346.0,11920.0,70.58,0.92
100052,814086,12/31/2024,169114982.0,4430115.14,38.62,3153026.0,39910.65,79.0,0.92
190300,815713,12/31/2024,7236661.0,171924.2,42.09,495698.0,12459.0,39.79,0.92
520205,813539,12/31/2024,16466252.0,312349.0,52.72,264663.0,4407.0,60.06,0.92
490013,813445,12/31/2024,34634779.0,861335.0,41.04,879370.0,10042.88,87.56,0.92
170190,810105,12/31/2024,9545743.0,229942.95,41.51,622105.0,7876.29,78.98,0.92
450747,812004,12/31/2024,36831319.0,1031918.0,35.69,322808.0,5800.0,55.66,0.92
170137,812673,12/31/2024,156630087.0,3292246.0,48.01,5090639.0,50321.0,101.16,0.92
520202,812090,12/31/2024,68053219.0,1098110.0,61.97,4432967.0,57342.0,77.31,0.92
030092,812181,12/31/2024,130676933.0,2940143.0,45.13,934868.0,11546.0,80.97,0.92
170188,812675,12/31/2024,20353308.0,525476.0,38.73,695521.0,5208.0,133.55,0.92
490018,812048,12/31/2024,156284232.0,3431173.35,45.55,5988743.0,100958.89,59.32,0.92
670077,811233,12/31/2024,189874592.0,4134790.34,45.94,3594471.0,39367.0,91.31,0.92
170187,810104,12/31/2024,7744906.0,203408.0,38.08,130945.0,1560.0,83.94,0.92
190303,812723,12/31/2024,7563532.0,304216.4,24.86,326385.0,2265.68,144.06,0.92
010086,811251,12/31/2024,12258066.0,416358.0,29.44,832980.0,11785.0,70.68,0.92
520189,821377,12/31/2024,99069418.0,2365821.93,41.57,1135236.0,12619.42,89.96,0.92
490037,813449,12/31/2024,31122602.0,742566.0,41.91,751252.0,8418.0,89.24,0.92
490043,813450,12/31/2024,162576746.0,3208295.95,50.67,3072627.0,40433.18,75.99,0.92
193031,829000,12/31/2024,7309605.0,188831.81,38.71,408094.0,8680.19,47.01,0.92
100044,829570,12/31/2024,271877675.0,6682972.58,40.68,3293831.0,53083.75,62.05,0.92
450677,811130,12/31/2024,118938772.0,2908809.0,40.89,324305.0,4567.0,71.01,0.92
030105,811263,12/31/2024,34138405.0,757166.78,45.09,2512988.0,23138.66,108.61,0.92
490044,813451,12/31/2024,109703843.0,2634365.0,42.96,1135749.0,12104.0,93.83,0.92
170068,810830,12/31/2024,33696850.0,777346.0,43.35,6524460.0,79006.0,82.58,0.92
110165,812562,12/31/2024,49222259.0,1359969.0,36.19,1876506.0,27043.0,69.39,0.92
100173,811415,12/31/2024,310305669.0,9061231.0,34.25,7030171.0,152927.0,45.97,0.92
520113,812085,12/31/2024,36702163.0,934026.15,39.01,1734841.0,18218.38,95.22,0.92
020012,810622,12/31/2024,154085256.0,2937815.0,52.45,17146123.0,106976.0,160.28,0.92
670107,815194,12/31/2024,8281051.0,205226.0,40.35,787201.0,10231.0,76.94,0.92
100043,812464,12/31/2024,48340976.0,1283890.13,37.65,1733579.0,17761.5,97.6,0.92
030107,813815,12/31/2024,9284772.0,221325.0,41.95,140180.0,2613.0,53.65,0.92
670102,812119,12/31/2024,19202479.0,304669.24,63.03,355499.0,12498.86,28.44,0.92
170104,811544,12/31/2024,262442071.0,5934008.0,44.23,3243304.0,37547.0,86.38,0.92
450684,813391,12/31/2024,138876940.0,3062948.99,45.52,2084857.0,22045.0,94.57,0.92
170120,811545,12/31/2024,45782197.0,1295225.0,35.35,689312.0,7797.0,88.41,0.92
100046,813616,12/31/2024,91962092.0,2272669.0,37.56,1434087.0,21008.0,68.26,0.92
140077,812606,12/31/2024,30701042.0,715601.41,42.9,4663407.0,63554.92,73.38,0.92
100166,829701,12/31/2024,44819990.0,1106236.0,40.31,27979.0,260.0,107.61,0.92
170123,829655,12/31/2024,164911311.0,4624222.0,36.08,10454540.0,281794.0,37.1,0.92
140082,813630,12/31/2024,43703386.0,1048352.0,41.69,6743551.0,65478.0,102.99,0.92
100045,813615,12/31/2024,84533338.0,1922720.0,40.02,280525.0,4040.0,69.44,0.92
490040,812050,12/31/2024,148813595.0,2914302.35,51.06,8248403.0,101705.05,81.1,0.92
520139,812086,12/31/2024,100807258.0,2536199.07,39.84,4113254.0,43513.67,94.53,0.92
450686,811132,12/31/2024,394104553.0,9939188.06,39.65,31294487.0,597831.77,52.35,0.92
030103,809882,12/31/2024,1014764421.0,18089600.88,62.3,1234663.0,15516.44,79.57,0.92
520138,813536,12/31/2024,573932454.0,13310235.0,40.19,17331002.0,183488.0,94.45,0.92
110190,814202,12/31/2024,4471370.0,148633.6,30.08,125760.0,2080.0,60.46,0.92
450688,811999,12/31/2024,41805698.0,1095586.0,38.16,3884414.0,63197.0,61.47,0.92
510013,812072,12/31/2024,56009276.0,1368518.0,40.93,888831.0,8416.0,105.61,0.92
360084,813116,12/31/2024,241773596.0,6636170.18,36.43,155350.0,2987.5,52.0,0.92
310032,812935,12/31/2024,276947370.0,6475161.24,42.77,19381307.0,249042.34,77.82,0.92
310048,811008,12/31/2024,154317751.0,3323633.48,45.58,7032135.0,57501.0,122.3,0.92
050076,812228,12/31/2024,259799699.0,3086664.66,86.29,93703021.0,911445.65,102.81,0.92
310047,812939,12/31/2024,78466543.0,1846272.0,42.5,6060606.0,69153.0,87.64,0.92
310045,814645,12/31/2024,228715137.0,5383262.75,42.64,13825808.0,146834.4,94.16,0.92
310044,812937,12/31/2024,389566786.0,6739448.0,57.79,7251293.0,78596.0,92.26,0.92
050075,811306,12/31/2024,438036085.0,5307158.93,82.97,187829315.0,1692027.0,111.01,0.92
310041,811007,12/31/2024,196762298.0,4253065.82,45.54,6993017.0,59819.0,116.9,0.92
310040,812936,12/31/2024,61883501.0,1553742.0,39.83,79585.0,1234.66,64.46,0.92
310039,827416,12/31/2024,149955045.0,3426842.0,43.76,9084812.0,71024.0,127.91,0.92
050073,811305,12/31/2024,208486345.0,2521422.45,81.08,97156056.0,862544.0,112.64,0.92
310038,811005,12/31/2024,475218879.0,9491874.6,49.97,32865411.0,424807.88,77.37,0.92
310034,827258,12/31/2024,154443569.0,3051234.0,50.62,3134562.0,32577.0,96.22,0.92
050739,812361,12/31/2024,109463865.0,2242355.0,48.82,15304662.0,176406.0,86.76,0.92
310031,811004,12/31/2024,105186607.0,1971877.0,53.34,2230996.0,27269.0,81.81,0.92
310029,829006,12/31/2024,149464445.0,3360923.0,45.3,11658683.0,109881.0,106.1,0.92
310050,812941,12/31/2024,129409457.0,3412672.0,37.92,2792242.0,32872.0,84.94,0.92
310051,813665,12/31/2024,414939912.0,8067356.0,51.51,9425881.0,93020.0,101.33,0.92
310052,827784,12/31/2024,230356563.0,4546513.0,50.67,8967557.0,86411.0,103.78,0.92
310054,812942,12/31/2024,106099626.0,2365515.92,44.85,8375926.0,93603.0,89.48,0.92
050089,812230,12/31/2024,130281468.0,2407187.0,54.12,2130557.0,15583.0,136.72,0.92
310084,810263,12/31/2024,63540803.0,1137682.82,44.86,2617569.0,21305.0,122.86,0.92
310083,812948,12/31/2024,46626646.0,1194009.0,39.05,1755119.0,17162.0,102.27,0.92
050723,812356,12/31/2024,174950153.0,2472156.28,66.66,95967739.0,931213.0,103.06,0.92
310076,811735,12/31/2024,380604145.0,6584904.1,56.23,29403228.0,372433.0,78.95,0.92
310075,810262,12/31/2024,192908529.0,3953208.58,48.6,10045896.0,90001.0,111.62,0.92
310074,811012,12/31/2024,196260461.0,4560116.05,42.36,19915846.0,183490.0,108.54,0.92
050072,811304,12/31/2024,277514001.0,3219489.04,85.2,96405435.0,854507.0,112.82,0.92
310073,828148,12/31/2024,493056156.0,9774616.0,50.44,28279706.0,291103.0,97.15,0.92
310070,811733,12/31/2024,288054482.0,5565021.0,51.76,4695990.0,48059.0,97.71,0.92
310069,812946,12/31/2024,214389717.0,4889321.97,43.85,13960089.0,151906.39,91.9,0.92
310064,812945,12/31/2024,299836833.0,7057310.17,42.34,6760700.0,18645.84,362.58,0.92
310061,811732,12/31/2024,49382184.0,1230418.0,41.16,2439526.0,22446.0,108.68,0.92
310058,814648,12/31/2024,157157912.0,3749909.0,41.91,1952270.0,18787.0,103.92,0.92
310057,811011,12/31/2024,133914499.0,3095362.0,44.27,4312097.0,40913.0,105.4,0.92
050078,810653,12/31/2024,95951106.0,1894707.0,50.79,3128847.0,48560.0,64.43,0.92
390180,813246,12/31/2024,179240471.0,3966094.64,46.57,2221164.0,20239.29,109.75,0.92
310028,812932,12/31/2024,108200771.0,2240619.0,48.29,444735.0,6370.0,69.82,0.92
310027,811003,12/31/2024,170016854.0,4055514.13,41.77,5304663.0,43762.0,121.22,0.92
050071,821113,12/31/2024,393315513.0,4858446.43,85.89,175488311.0,1521649.0,115.33,0.92
310003,811725,12/31/2024,95717488.0,2138855.0,44.75,3813633.0,41016.0,92.98,0.92
050747,812368,12/31/2024,33382002.0,671679.27,49.7,2232322.0,23013.64,97.0,0.92
390316,813254,12/31/2024,13033074.0,356601.18,36.55,,2453.0,95.01,0.92
310002,810250,12/31/2024,354761167.0,6400509.75,53.64,32919275.0,309781.0,106.27,0.92
310001,831179,12/31/2024,899089641.0,16210141.0,55.46,37199099.0,388193.0,95.83,0.92
390322,811088,12/31/2024,12548374.0,299255.0,41.93,383603.0,5074.0,75.6,0.92
050748,812369,12/31/2024,266170850.0,2954644.88,84.86,116755720.0,1095310.0,106.6,0.92
310005,812926,12/31/2024,217694087.0,4181053.0,52.07,3239534.0,33960.0,95.39,0.92
303027,828660,12/31/2024,11446473.0,258997.82,44.2,1413524.0,16667.74,84.81,0.92
050755,812370,12/31/2024,43500721.0,1022356.0,42.55,357114.0,6958.0,51.32,0.92
390323,813255,12/31/2024,5707713.0,171615.0,33.26,73495.0,1128.0,65.16,0.92
050058,812219,12/31/2024,106878364.0,1758705.0,60.77,8610389.0,75596.0,113.9,0.92
050758,812376,12/31/2024,24287386.0,571819.0,42.47,1633830.0,19040.0,85.81,0.92
300011,810996,12/31/2024,115686183.0,2352603.48,49.17,4786940.0,52808.04,90.65,0.92
050760,812377,12/31/2024,150240955.0,1753742.76,86.46,74209716.0,672578.0,110.34,0.92
050761,812378,12/31/2024,156274383.0,2509193.0,62.66,3654804.0,56474.0,64.72,0.92
050063,812222,12/31/2024,148115958.0,2588624.82,57.22,24306703.0,242415.09,100.27,0.92
310092,813666,12/31/2024,221165580.0,4429538.0,49.95,13439174.0,143230.0,93.83,0.92
310006,812927,12/31/2024,65371274.0,1683550.0,38.83,2696796.0,32731.0,82.39,0.92
310008,811726,12/31/2024,192810163.0,4341775.0,44.41,8773616.0,89529.0,98.0,0.92
310025,811731,12/31/2024,56913462.0,1372160.0,41.48,690606.0,7017.0,98.42,0.92
310024,810253,12/31/2024,54810928.0,1172807.83,44.23,5878352.0,49701.0,118.27,0.92
310022,810252,12/31/2024,332030115.0,7897948.0,42.71,14204503.0,133552.0,106.36,0.92
050744,812363,12/31/2024,42815610.0,905013.87,47.31,1075305.0,11085.62,97.0,0.92
050070,812225,12/31/2024,98237833.0,1131593.87,81.55,58281516.0,544767.0,106.98,0.92
310019,813664,12/31/2024,492233121.0,9712392.0,50.68,13068759.0,120654.0,108.32,0.92
310017,812931,12/31/2024,128377159.0,2545661.0,50.5,4438097.0,46533.0,95.38,0.92
390307,811930,12/31/2024,3135185.0,79363.0,39.5,187533.0,1471.0,127.49,0.92
310016,812930,12/31/2024,58037076.0,1383538.0,41.95,416060.0,3903.0,106.6,0.92
310014,825412,12/31/2024,569054774.0,11611255.0,62.66,71371016.0,692039.0,103.13,0.92
050745,812365,12/31/2024,21781185.0,449020.44,48.51,184990.0,1907.12,97.0,0.92
310012,811727,12/31/2024,367746901.0,7669478.0,47.95,13059692.0,142236.0,91.82,0.92
310011,813663,12/31/2024,61494849.0,1465753.0,41.95,3945368.0,40128.0,98.32,0.92
050746,812366,12/31/2024,103846860.0,1945977.0,53.36,3932577.0,40542.03,97.0,0.92
390304,813699,12/31/2024,34164571.0,860464.0,39.7,1495870.0,18680.0,80.08,0.92
310009,810999,12/31/2024,138640651.0,2950048.03,46.12,19778395.0,175569.0,112.65,0.92
310015,812929,12/31/2024,716735535.0,14035228.0,51.28,27004982.0,263358.0,102.54,0.92
310096,812951,12/31/2024,68176376.0,1738331.0,39.22,4359423.0,53119.0,82.07,0.92
310108,826668,12/31/2024,377541317.0,7846220.0,48.08,21479373.0,218496.0,98.31,0.92
330013,811021,12/31/2024,410589354.0,10706025.0,38.52,95328269.0,920897.0,103.52,0.92
330009,812974,12/31/2024,523022824.0,8721770.0,59.97,55258732.0,480166.46,115.08,0.92
330005,824337,12/31/2024,724266436.0,15503302.0,46.72,71800007.0,1181336.0,60.78,0.92
323027,828663,12/31/2024,15203692.0,379559.31,40.06,337687.0,6014.72,56.14,0.92
320091,811019,12/31/2024,33472994.0,732154.47,45.72,532204.0,8198.57,64.91,0.92
320090,811745,12/31/2024,42636812.0,823938.78,51.75,1624427.0,16143.0,100.63,0.92
050121,812241,12/31/2024,134888147.0,2571844.0,53.25,3915483.0,39204.0,99.87,0.92
390041,813222,12/31/2024,59755478.0,1840088.39,32.47,5993262.0,66219.0,90.51,0.92
320086,812965,12/31/2024,12741735.0,298604.43,42.67,1356582.0,20147.0,67.33,0.92
050641,813991,12/31/2024,32223255.0,759329.83,42.44,2093938.0,23018.84,90.97,0.92
050116,812240,12/31/2024,209282390.0,3595419.0,58.21,13907830.0,112209.0,123.95,0.92
050663,812341,12/31/2024,71880962.0,1260036.23,57.05,12352427.0,100993.65,122.31,0.92
050126,812243,12/31/2024,150880055.0,2546092.49,61.23,21172364.0,196252.17,107.88,0.92
330014,811749,12/31/2024,412175156.0,7397426.0,55.72,33308652.0,254483.0,130.89,0.92
330019,818447,12/31/2024,77715384.0,1324484.0,58.68,818085.0,7626.0,107.28,0.92
050127,812244,12/31/2024,77014248.0,1184200.0,65.03,3904251.0,34966.0,111.66,0.92
380082,813211,12/31/2024,56972306.0,1110932.0,51.28,1527883.0,29183.0,52.36,0.92
330055,812980,12/31/2024,410883141.0,7353475.0,54.3,9477448.0,87052.0,108.87,0.92
330046,814673,12/31/2024,740546650.0,13045011.0,56.77,22384696.0,214300.0,104.45,0.92
380091,811077,12/31/2024,231693787.0,3814408.39,62.48,181753488.0,2652718.0,68.52,0.92
330045,814672,12/31/2024,370891204.0,5624255.0,65.94,50872.0,802.0,63.43,0.92
330044,812978,12/31/2024,294392199.0,6494341.0,45.33,37469576.0,370548.0,101.12,0.92
330043,820649,12/31/2024,608540934.0,8226314.0,73.97,1728071.0,12894.0,134.02,0.92
050674,812342,12/31/2024,289188458.0,3152910.89,87.73,174756398.0,1537831.0,113.64,0.92
380103,811079,12/31/2024,99875788.0,1715158.55,60.34,71921441.0,1157326.0,62.14,0.92
330033,811756,12/31/2024,26982038.0,663659.0,40.66,3149962.0,36880.0,85.41,0.92
330030,811755,12/31/2024,59961185.0,1429804.0,41.62,14320524.0,145275.0,98.58,0.92
330028,829476,12/31/2024,278832684.0,4872861.0,57.22,5110817.0,115033.0,44.43,0.92
050608,810683,12/31/2024,39305666.0,803346.5,48.94,1174073.0,10898.41,107.73,0.92
330027,812976,12/31/2024,299548378.0,6344962.0,47.21,16935095.0,160866.0,105.27,0.92
330024,814669,12/31/2024,1620542706.0,22808915.0,71.05,33249752.0,410263.0,81.04,0.92
050609,812339,12/31/2024,324529105.0,4711790.16,70.79,149660248.0,1479683.0,101.14,0.92
050604,812338,12/31/2024,206574090.0,2272898.28,85.11,99291289.0,952602.0,104.23,0.92
320033,812962,12/31/2024,19796068.0,387462.0,51.09,2475834.0,29512.0,83.89,0.92
050677,810685,12/31/2024,140764914.0,2151309.13,64.2,68846892.0,692204.0,99.46,0.92
320022,812961,12/31/2024,41638048.0,928109.01,44.86,1589970.0,15528.85,102.39,0.92
050701,810687,12/31/2024,158617989.0,3187861.0,53.61,14622857.0,122560.0,119.31,0.92
313032,811740,12/31/2024,19409602.0,444241.0,43.69,35133.0,452.14,77.7,0.92
313029,810268,12/31/2024,23362224.0,520835.81,44.86,251821.0,2947.07,85.45,0.92
050704,812348,12/31/2024,67605305.0,1609004.0,42.02,5244184.0,51441.0,101.95,0.92
313025,828043,12/31/2024,102979307.0,2385029.0,43.18,595247.0,8784.13,67.76,0.92
050099,812233,12/31/2024,200916365.0,3937165.46,51.17,12490853.0,130679.75,95.58,0.92
050708,811349,12/31/2024,25442329.0,668711.57,39.6,1298311.0,11804.97,109.98,0.92
050697,812347,12/31/2024,4737486.0,114220.0,41.48,34701.0,408.0,85.05,0.92
310118,812954,12/31/2024,49463677.0,1200441.0,41.2,2652874.0,33477.0,79.24,0.92
050709,812352,12/31/2024,78738134.0,1931610.0,40.76,2022936.0,24192.0,83.62,0.92
310113,828042,12/31/2024,88527095.0,1886805.0,46.92,3914667.0,39081.0,100.17,0.92
050091,812231,12/31/2024,29112859.0,691745.62,42.09,3212139.0,31761.79,101.13,0.92
310112,827259,12/31/2024,83113672.0,1886886.0,44.05,2644003.0,26225.0,100.82,0.92
050710,813998,12/31/2024,147542857.0,1816334.51,80.69,61581184.0,596600.0,103.22,0.92
310111,811736,12/31/2024,154564290.0,3467081.31,44.82,20881937.0,223020.55,93.63,0.92
310110,810264,12/31/2024,77661354.0,1733165.39,44.06,3871660.0,32693.0,118.42,0.92
310115,812953,12/31/2024,62269215.0,1296088.0,48.04,244005.0,2757.0,88.5,0.92
390070,813227,12/31/2024,32340178.0,917277.0,35.26,533397.0,6799.0,78.45,0.92
320021,813667,12/31/2024,735801910.0,13387129.03,54.96,24547809.0,249896.76,98.23,0.92
320011,811744,12/31/2024,41209350.0,711535.0,57.92,2782105.0,29565.0,94.1,0.92
050684,812344,12/31/2024,26374336.0,572453.0,46.07,114019.0,1175.45,97.0,0.92
050686,812345,12/31/2024,193262376.0,2927983.87,63.49,69931665.0,741827.0,94.27,0.92
