ccn,lat,lon,health_system,health_system_id,system_confidence
050313,37.736819,-121.433998,Sutter Health,sutter_health,0.85
050315,35.468193,-118.779751,Independent / Unknown,independent,0.0
05031F,37.397253,-122.166979,VA,va,0.85
050320,37.805235,-122.204229,Independent / Unknown,independent,0.0
050324,32.854642,-117.251772,Independent / Unknown,independent,0.0
050327,34.050788,-117.250153,Independent / Unknown,independent,0.0
050329,33.862874,-117.600092,Independent / Unknown,independent,0.0
050334,36.647856,-121.630305,Independent / Unknown,independent,0.0
050335,37.984401,-120.348066,Adventist Health,adventist_health,0.85
050336,38.123544,-121.159078,Adventist Health,adventist_health,0.85
050342,32.99005,-115.336852,Independent / Unknown,independent,0.0
050348,33.787967,-117.876343,Independent / Unknown,independent,0.0
050350,34.015444,-118.111012,Adventist Health,adventist_health,0.85
050351,33.844374333333334,-118.32823,Independent / Unknown,independent,0.0
050352,38.87332,-120.068481,Independent / Unknown,independent,0.0
050353,33.839463,-118.353699,Providence,providence,0.85
050357,34.449185,-119.804782,Independent / Unknown,independent,0.0
050360,37.947225,-122.551775,Independent / Unknown,independent,0.0
050367,38.280745,-122.00638,Independent / Unknown,independent,0.0
050373,34.05038,-118.211991,Independent / Unknown,independent,0.0
050376,33.844374333333334,-118.32823,UCLA Health,ucla_health,0.85
050378,34.230854,-118.365856,Independent / Unknown,independent,0.0
050380,37.256831,-121.922815,Independent / Unknown,independent,0.0
050382,34.084747,-117.886844,Independent / Unknown,independent,0.0
050390,33.698645,-116.979161,Independent / Unknown,independent,0.0
050393,33.940582,-118.129472,Independent / Unknown,independent,0.0
050394,34.283668,-119.223196,Independent / Unknown,independent,0.0
050396,34.52904,-119.767895,Independent / Unknown,independent,0.0
05039F,34.235057,-116.058265,Independent / Unknown,independent,0.0
050407,37.801962,-122.411,Independent / Unknown,independent,0.0
050411,33.798905,-118.300239,Kaiser Permanente,kaiser_permanente,0.85
050414,38.662781,-121.140107,Independent / Unknown,independent,0.0
050417,41.862668,-124.130542,Sutter Health,sutter_health,0.85
05041F,35.334411,-116.763014,Independent / Unknown,independent,0.0
050424,32.854642,-117.251772,Independent / Unknown,independent,0.0
050425,38.591897,-121.408467,Kaiser Permanente,kaiser_permanente,0.85
050426,33.81801,-117.975193,Independent / Unknown,independent,0.0
050438,34.147171625,-118.131082875,Independent / Unknown,independent,0.0
050441,37.418256,-122.170871,Stanford Health,stanford_health,0.85
050444,37.340087,-120.406406,Independent / Unknown,independent,0.0
050454,37.76332606896552,-122.42639903448277,UCSF Health,ucsf_health,0.85
050455,35.384336,-119.020562,Adventist Health,adventist_health,0.85
050457,37.770051,-122.44428,UCSF Health,ucsf_health,0.85
050464,37.67173,-121.007285,Independent / Unknown,independent,0.0
050468,33.891769,-118.297006,Independent / Unknown,independent,0.0
050471,34.053098,-118.264505,Independent / Unknown,independent,0.0
050481,34.200485,-118.664852,UCLA Health,ucla_health,0.85
050485,33.80887,-118.178486,Independent / Unknown,independent,0.0
050488,37.745399,-122.103127,Independent / Unknown,independent,0.0
050492,36.826668,-119.680572,Independent / Unknown,independent,0.0
050496,37.993028,-122.035251,Independent / Unknown,independent,0.0
050498,38.911346,-121.08576,Sutter Health,sutter_health,0.85
050503,33.056868,-117.257577,Independent / Unknown,independent,0.0
050506,35.300465,-120.734843,Adventist Health,adventist_health,0.85
050510,38.02213,-122.55881,Kaiser Permanente,kaiser_permanente,0.85
050512,37.501368,-121.956753,Kaiser Permanente,kaiser_permanente,0.85
050515,32.793994,-117.073796,Kaiser Permanente,kaiser_permanente,0.85
050516,38.626935,-121.331191,Independent / Unknown,independent,0.0
050517,34.504828,-117.298985,Independent / Unknown,independent,0.0
050523,37.992003,-121.812566,Sutter Health,sutter_health,0.85
050526,33.723228,-118.008692,Independent / Unknown,independent,0.0
050528,37.020187,-120.8817,Independent / Unknown,independent,0.0
050534,33.709453,-116.236967,Independent / Unknown,independent,0.0
050537,38.554147,-121.798514,Sutter Health,sutter_health,0.85
050541,37.493306,-122.195606,Kaiser Permanente,kaiser_permanente,0.85
050543,33.648112,-117.921203,Independent / Unknown,independent,0.0
050546,36.058332,-119.152094,Independent / Unknown,independent,0.0
050549,34.213305,-118.874135,Independent / Unknown,independent,0.0
050551,33.795012,-118.062692,Independent / Unknown,independent,0.0
050557,37.672906,-120.946594,Independent / Unknown,independent,0.0
050561,34.030578,-118.399613,Kaiser Permanente,kaiser_permanente,0.85
050567,33.611945,-117.665867,Providence,providence,0.85
050570,33.710582,-117.951129,Independent / Unknown,independent,0.0
050573,33.763838,-116.430388,Independent / Unknown,independent,0.0
050580,33.850616,-118.039565,Independent / Unknown,independent,0.0
050581,33.849034,-118.147902,Independent / Unknown,independent,0.0
050586,34.005097,-117.682525,Independent / Unknown,independent,0.0
050588,34.107485,-117.808752,Independent / Unknown,independent,0.0
050590,38.474726,-121.442636,Independent / Unknown,independent,0.0
050597,34.119367,-117.855054,Independent / Unknown,independent,0.0
050599,38.550605,-121.457026,Independent / Unknown,independent,0.0
050603,33.594012,-117.700734,Independent / Unknown,independent,0.0
050604,37.226971,-121.788682,Kaiser Permanente,kaiser_permanente,0.85
050608,35.779464,-119.191935,Adventist Health,adventist_health,0.85
050609,33.83796,-117.870494,Kaiser Permanente,kaiser_permanente,0.85
050624,34.40185,-118.570014,Independent / Unknown,independent,0.0
050625,34.072877,-118.372655,Cedars-Sinai,cedars_sinai,0.85
050633,35.542716,-120.733796,Adventist Health,adventist_health,0.85
050636,32.984352,-117.013537,Independent / Unknown,independent,0.0
050641,34.022502,-118.199613,Independent / Unknown,independent,0.0
050663,34.022502,-118.199613,Independent / Unknown,independent,0.0
050668,37.745399,-122.486065,Independent / Unknown,independent,0.0
050674,38.474726,-121.442636,Kaiser Permanente,kaiser_permanente,0.85
050677,34.177311,-118.615704,Kaiser Permanente,kaiser_permanente,0.85
050678,33.710582,-117.951129,Independent / Unknown,independent,0.0
050684,33.742167,-117.167238,Independent / Unknown,independent,0.0
050686,33.926666,-117.492804,Kaiser Permanente,kaiser_permanente,0.85
050689,37.771693,-121.989829,Independent / Unknown,independent,0.0
050690,38.503685,-122.754057,Kaiser Permanente,kaiser_permanente,0.85
050696,34.05038,-118.211991,Keck Medicine of USC,keck_medicine_of_usc,0.85
050697,40.577176,-122.454715,Independent / Unknown,independent,0.0
050701,33.53124,-117.343999,Independent / Unknown,independent,0.0
050704,34.222506,-118.444689,Independent / Unknown,independent,0.0
050708,36.824105,-119.76271,Independent / Unknown,independent,0.0
050709,34.504828,-117.298985,Independent / Unknown,independent,0.0
050710,36.862209,-119.760793,Kaiser Permanente,kaiser_permanente,0.85
050714,37.032242,-121.984402,Sutter Health,sutter_health,0.85
050717,33.921793,-118.140588,Independent / Unknown,independent,0.0
050723,34.09741,-117.968269,Kaiser Permanente,kaiser_permanente,0.85
050726,37.672906,-120.946594,Independent / Unknown,independent,0.0
050735,33.952444,-118.0214,Independent / Unknown,independent,0.0
050736,34.052922,-118.143465,Independent / Unknown,independent,0.0
050737,34.052922,-118.143465,Independent / Unknown,independent,0.0
050738,34.045809,-118.053756,Independent / Unknown,independent,0.0
050739,33.956464,-118.358681,Independent / Unknown,independent,0.0
050740,33.976078,-118.452066,Independent / Unknown,independent,0.0
050744,33.830053,-117.905683,Independent / Unknown,independent,0.0
050745,33.795479,-117.764943,Independent / Unknown,independent,0.0
050746,33.766007,-117.786763,Independent / Unknown,independent,0.0
050747,33.721131,-117.90511,Independent / Unknown,independent,0.0
050748,37.743039,-121.23838,Kaiser Permanente,kaiser_permanente,0.85
050755,34.147757,-118.464738,Independent / Unknown,independent,0.0
050758,34.07206,-117.698288,Independent / Unknown,independent,0.0
050760,37.956648,-121.77779,Kaiser Permanente,kaiser_permanente,0.85
050761,34.154999,-118.547559,Providence,providence,0.85
050763,34.078991,-118.263804,Independent / Unknown,independent,0.0
050764,40.577176,-122.454715,Independent / Unknown,independent,0.0
050765,33.910996,-117.113765,Kaiser Permanente,kaiser_permanente,0.85
050766,39.015503,-121.611202,Sutter Health,sutter_health,0.85
050767,38.421343,-122.030124,Kaiser Permanente,kaiser_permanente,0.85
050769,33.667307,-117.73358,Independent / Unknown,independent,0.0
050770,33.580016,-117.14736,Independent / Unknown,independent,0.0
050771,33.90779,-118.082487,Independent / Unknown,independent,0.0
050772,38.741274,-121.249266,Kaiser Permanente,kaiser_permanente,0.85
050775,33.510939,-117.021505,Independent / Unknown,independent,0.0
050776,33.80887,-118.178486,Independent / Unknown,independent,0.0
050777,37.716659,-122.169274,Kaiser Permanente,kaiser_permanente,0.85
050778,34.050788,-117.250153,Independent / Unknown,independent,0.0
050779,33.927469,-118.248796,Independent / Unknown,independent,0.0
050780,33.736808,-117.819678,Independent / Unknown,independent,0.0
050782,34.083086,-117.737997,Independent / Unknown,independent,0.0
050783,39.246934,-122.012177,Independent / Unknown,independent,0.0
050784,36.177934,-119.379975,Adventist Health,adventist_health,0.85
050785,34.070291,-118.349191,Independent / Unknown,independent,0.0
050854,33.81801,-117.975193,Independent / Unknown,independent,0.0
050855,33.117065,-117.180807,Kaiser Permanente,kaiser_permanente,0.85
050856,36.918079,-120.185933,Independent / Unknown,independent,0.0
05114F,32.874072,-117.231563,Independent / Unknown,independent,0.0
05127F,34.475292111111116,-117.00924352380952,VA,va,0.85
05128F,34.05733,-118.459534,Independent / Unknown,independent,0.0
051300,39.820738,-120.47627,Independent / Unknown,independent,0.0
051301,35.098666,-118.516706,Adventist Health,adventist_health,0.85
051302,36.610541,-118.026281,Independent / Unknown,independent,0.0
051303,37.549126,-118.839814,Independent / Unknown,independent,0.0
051304,37.507011,-119.983789,Independent / Unknown,independent,0.0
051305,41.007447,-121.457463,Independent / Unknown,independent,0.0
051306,39.497191,-122.287568,Independent / Unknown,independent,0.0
051307,33.399325,-118.435329,Independent / Unknown,independent,0.0
051308,41.460183,-120.129865,Independent / Unknown,independent,0.0
051309,40.093254,-123.759831,Independent / Unknown,independent,0.0
05130F,37.778591,-122.495912,VA,va,0.85
051310,39.47932,-123.34816,Adventist Health,adventist_health,0.85
051311,39.339264,-121.770785,Independent / Unknown,independent,0.0
051312,34.267686,-117.186721,Independent / Unknown,independent,0.0
051314,35.617547,-118.452285,Independent / Unknown,independent,0.0
051315,40.765478,-122.941428,Independent / Unknown,independent,0.0
051316,41.756147,-122.659466,Independent / Unknown,independent,0.0
051317,38.985515,-122.642535,Adventist Health,adventist_health,0.85
051318,40.566787,-124.125976,Providence,providence,0.85
051319,41.316888,-122.317447,Independent / Unknown,independent,0.0
051320,40.549051,-120.634032,Banner Health,banner_health,0.85
051321,38.622985,-122.889121,Independent / Unknown,independent,0.0
051323,34.711078,-114.581982,Independent / Unknown,independent,0.0
051324,37.492115,-118.390408,Independent / Unknown,independent,0.0
051325,39.443949,-123.68592,Adventist Health,adventist_health,0.85
051326,39.929228,-120.924431,Independent / Unknown,independent,0.0
051327,40.306787,-121.261874,Independent / Unknown,independent,0.0
051328,39.347714,-120.22471,Independent / Unknown,independent,0.0
051329,39.045931,-122.941077,Sutter Health,sutter_health,0.85
051330,41.456252,-120.511306,Independent / Unknown,independent,0.0
051331,34.606422,-120.135431,Independent / Unknown,independent,0.0
051332,38.18995,-120.619555,Independent / Unknown,independent,0.0
051333,35.582384,-117.683597,Independent / Unknown,independent,0.0
051334,34.509095,-119.25191,Independent / Unknown,independent,0.0
051335,34.21713,-116.941614,Independent / Unknown,independent,0.0
051336,36.199798,-121.082308,Independent / Unknown,independent,0.0
051337,37.18014,-121.901553,Independent / Unknown,independent,0.0
051338,36.167464,-120.438556,Independent / Unknown,independent,0.0
051339,33.717266,-114.660084,Independent / Unknown,independent,0.0
053300,36.984877,-119.877519,Independent / Unknown,independent,0.0
053301,37.834816,-122.264195,UCSF Health,ucsf_health,0.85
053302,34.127603,-118.296381,Independent / Unknown,independent,0.0
053303,32.809615,-117.134201,Independent / Unknown,independent,0.0
053304,33.787967,-117.876343,Independent / Unknown,independent,0.0
053305,37.397253,-122.166979,Stanford Health,stanford_health,0.85
053306,33.611945,-117.665867,Independent / Unknown,independent,0.0
053308,33.784537,-117.844791,Independent / Unknown,independent,0.0
053309,33.80887,-118.178486,Independent / Unknown,independent,0.0
053311,38.550605,-121.457026,Independent / Unknown,independent,0.0
054009,34.071183,-118.443404,UCLA Health,ucla_health,0.85
054028,34.078991,-118.263804,Independent / Unknown,independent,0.0
054032,34.065108,-118.082791,Independent / Unknown,independent,0.0
054053,33.807882,-118.347957,Independent / Unknown,independent,0.0
054055,33.867745,-118.069471,Independent / Unknown,independent,0.0
054069,34.078991,-117.854411,Independent / Unknown,independent,0.0
054074,38.095789,-122.249689,Adventist Health,adventist_health,0.85
054075,32.777267,-117.021344,Independent / Unknown,independent,0.0
054077,34.362376,-119.351268,Independent / Unknown,independent,0.0
054078,34.159007,-118.087353,Independent / Unknown,independent,0.0
054087,38.474726,-121.442636,Independent / Unknown,independent,0.0
054089,37.72054,-122.44317,Independent / Unknown,independent,0.0
054095,32.996967,-117.072979,Independent / Unknown,independent,0.0
054096,38.543848,-121.378284,Sutter Health,sutter_health,0.85
054104,38.660272,-121.348164,Independent / Unknown,independent,0.0
054110,37.501368,-121.956753,Independent / Unknown,independent,0.0
054111,34.005097,-117.682525,Independent / Unknown,independent,0.0
054122,38.389135,-122.188412,Independent / Unknown,independent,0.0
054123,37.973736,-121.319246,Independent / Unknown,independent,0.0
054124,40.80201,-124.144824,Independent / Unknown,independent,0.0
054125,34.4395,-119.767827,Independent / Unknown,independent,0.0
054130,33.934761,-117.366882,Independent / Unknown,independent,0.0
054131,37.993028,-122.035251,Independent / Unknown,independent,0.0
