ccn,name,state,beds,fte,taxable_wage_per_hour,benefit_load_per_hour,loaded_staff_cost_per_hour,contract_labor,contract_labor_intensity,operating_margin,estimated_rn_need_fte,npr,total_costs,hcris_confidence,fy_end
010019,HELEN KELLER HOSPITAL,AL,178.0,698.0,37.00354240136654,7.471013334802733,47.30532672987381,217481.0,0.004031853199394654,-0.09942555183886208,188.46,93652837.0,102964322.0,0.92,09/30/2023
471307,PORTER HOSPITAL,VT,25.0,467.0,48.897249217591835,14.66917476527755,67.30706354801515,,,0.030016804092095895,126.09,93866422.0,91048852.0,0.85,09/30/2023
234041,CENTER FOR FORENSIC PSYCHIATRY,MI,272.0,605.0,34.48089955499046,10.344269866497138,47.46295823744436,,,-0.1057064288604873,163.35000000000002,102561955.0,113403413.0,0.85,09/30/2023
351316,PRESENTATION MEDICAL CENTER,ND,25.0,136.0,21.419969598416287,6.425990879524886,29.48458815222002,,,0.0028037395586334155,36.72,13556894.0,13518884.0,0.85,09/30/2023
220010,LAWRENCE GENERAL HOSPITAL,MA,186.0,1342.89,51.61328939250995,7.356055639473305,62.91776167051026,32085935.0,0.1820450146387217,0.12796138949954738,362.5803,309320000.0,269738983.0,0.92,09/30/2023
410009,KENT COUNTY MEMORIAL HOSPITAL,RI,323.0,2119.4,28.9196536483475,11.63224783320388,42.76425498564997,2801585.0,0.021502752660269932,0.011264899749288676,572.238,363709140.0,359611993.0,0.92,09/30/2023
031307,PARKER INDIAN HEALTH CENTER,AZ,20.0,337.0,33.58148253823328,10.074444761469984,46.22491071387811,,,,90.99000000000001,,35476384.0,0.85,09/30/2023
030085,NORTHWEST MEDICAL CENTER,AZ,252.0,1107.0,41.64956005489542,6.104805955110834,50.94055735420575,21670822.0,0.18432047179351807,0.060926001272468396,298.89000000000004,343673761.0,322735093.0,0.92,09/30/2023
191310,BAYOU BEND HEALTH SYSTEM,LA,25.0,182.0,41.16253434065934,12.348760302197801,56.66022851991758,,,-0.20945831979457186,49.14,21272256.0,25727907.0,0.85,09/30/2023
171301,GREAT PLAINS OF ELLINWOOD  INC.,KS,23.0,62.0,35.842044044665016,10.752613213399504,49.3365736274814,,,-0.14454026494979047,16.740000000000002,8260584.0,9454571.0,0.85,09/30/2023
450661,ODESSA REGIONAL HOSPITAL,TX,208.0,544.0,38.3060546875,6.909459841628959,48.14592771272271,3250804.0,0.06976742139708897,0.20392941856523966,146.88,142639322.0,113550968.0,0.92,09/30/2023
141342,UNION COUNTY HOSPITAL DISTRICT,IL,25.0,56.0,51.881095467032964,15.564328640109888,71.41432791037087,,,0.009096562837570139,15.120000000000001,18899776.0,18727853.0,0.85,09/30/2023
451378,BIG BEND REGIONAL MED CTR,TX,22.0,99.0,51.86802641802642,15.560407925407924,71.39633836441337,,,0.11353812139866211,26.73,28015630.0,24834788.0,0.85,09/30/2023
034023,THE GUIDANCE CENTER  INC.,AZ,16.0,204.0,29.74782004147813,8.924346012443438,40.94787428709464,,,0.2295942100124331,55.080000000000005,20042461.0,15440828.0,0.85,09/30/2023
050272,REDLANDS COMMUNITY HOSPITAL,CA,196.0,1343.0,48.93346984363365,10.409801893006472,63.0866821796781,7050732.0,0.04905080749282729,-0.25332490881727276,362.61,225739574.0,282925031.0,0.92,09/30/2023
521309,MOUNDVIEW MEMORIAL HOSPITAL,WI,25.0,104.0,31.407396449704144,9.422218934911243,43.23228121301776,,,-0.6688263049894524,28.080000000000002,11266547.0,18801910.0,0.85,09/30/2023
371323,WEATHERFORD REGIONAL HOSPITAL,OK,25.0,140.0,30.020003434065934,9.00600103021978,41.322534726991755,,,0.024649989323590502,37.800000000000004,24807029.0,24195536.0,0.85,09/30/2023
250127,CHOCTAW HEALTH CENTER,MS,20.0,479.0,20.96263148386061,1.003693592420106e-06,22.566273796069538,,,,129.33,,29020339.0,0.9,09/30/2023
222047,WHITTIER HOSPITAL-BRADFORD,MA,35.0,150.0,54.92719230769231,16.478157692307693,75.60728021153847,,,-0.0160026283190234,40.5,26569073.0,26994248.0,0.85,09/30/2023
171339,GREENWOOD COUNTY HOSPITAL,KS,25.0,90.0,38.11571047008547,11.43471314102564,52.466275462072645,,,-0.1771237227380317,24.3,12785944.0,15050638.0,0.85,09/30/2023
171337,WAMEGO HOSPITAL ASSOCIATION,KS,18.0,49.0,64.95737833594976,19.487213500784925,89.41383127943483,,,0.017556686201980566,13.23,15659675.0,15384743.0,0.85,09/30/2023
100238,HCA FLORIDA NORTHSIDE HOSPITAL,FL,202.0,580.0,37.67731681034483,9.256473806366047,49.81610535270225,18781.0,0.0004130170773248193,0.16359735487439636,156.60000000000002,185118317.0,154833450.0,0.92,09/30/2023
231307,BARAGA COUNTY MEMORIAL HOSPITAL,MI,24.0,78.0,66.08854783037476,19.826564349112427,90.97088608851087,,,0.0020145699394872696,21.060000000000002,25782674.0,25730733.0,0.85,09/30/2023
013301,USA CHILDRENS AND WOMENS HOSPITAL,AL,245.0,1255.53,32.88204789702663,9.864614369107988,45.26213893025716,,,0.16816861811874198,338.9931,273503514.0,227508806.0,0.85,09/30/2023
222048,WHITTIER HOSPITAL-WESTBOROUGH,MA,63.0,144.0,55.50906784188034,16.6527203525641,76.40823188434828,,,0.028914588610579578,38.88,26231326.0,25472858.0,0.85,09/30/2023
223029,FAIRLAWN REHABILITATION HOSPITAL  AN,MA,110.0,203.0,40.894162087912086,9.168676582038652,53.19124206967601,2552801.0,0.128799555114967,0.21364908183126652,54.81,41869864.0,32924406.0,0.92,09/30/2023
241379,PRAIRIE RIDGE HOSPITAL,MN,10.0,80.0,31.552307692307693,9.465692307692308,43.43175153846154,,,-0.010994554654631804,21.6,17176321.0,17365167.0,0.85,09/30/2023
340040,PITT COUNTY MEMORIAL HOSPITAL INC,NC,1013.0,6093.0,37.129777313815346,9.822247550783372,49.79245282910559,49953123.0,0.0959686286005505,0.1760776565549063,1645.1100000000001,1561712442.0,1286729775.0,0.92,09/30/2023
340107,EAST CAROLINA HEALTH - HERITAGE INC,NC,101.0,428.0,35.58009974838246,11.63347299604601,49.93545037517973,4645447.0,0.12790230800840577,0.135587623384968,115.56,101644270.0,87862565.0,0.92,09/30/2023
261325,COX BARTON COUNTY HOSPITAL,MO,25.0,124.04,52.7624502331754,15.82873506995262,72.62751274596593,,,0.1408228273700721,33.49080000000001,29928003.0,25713457.0,0.85,09/30/2023
021308,NORTON SOUND REGIONAL HOSPITAL,AK,18.0,768.0,52.85695174779648,15.857085524338943,72.75759408084186,,,0.3189232174843394,207.36,153799897.0,104749539.0,0.85,09/30/2023
031309,SAGE MEMORIAL HOSPITAL,AZ,25.0,253.34,38.96549976923684,11.689649930771052,53.63601043235452,,,0.03304027257174418,68.40180000000001,39982721.0,38661681.0,0.85,09/30/2023
094001,ST. ELIZABETHS HOSPITAL,DC,292.0,1098.0,37.06515386366821,7.263197071598711,47.163835205837536,,,,296.46000000000004,,103635717.0,0.9,09/30/2023
250042,DELTA HEALTH-NORTHWEST REGIONAL,MS,181.0,172.07,37.33572763320831,8.932472696711088,49.12438349385983,460013.0,0.03327958350186675,-0.033573572813095094,46.4589,28510579.0,29467781.0,0.92,09/30/2023
281320,MEMORIAL COMMUNITY HEALTH  INC.,NE,14.0,194.23,35.920362555891316,10.776108766767395,49.444379058184396,,,0.16088017887885858,52.4421,25560986.0,21448730.0,0.85,09/30/2023
050169,PIH HEALTH WHITTIER HOSPITAL,CA,405.0,2908.82,53.86615353013884,11.782303972850741,69.76921824804519,2335917.0,0.007116387739951201,0.13672446242079836,785.3814000000001,761333723.0,657240779.0,0.92,09/30/2023
062011,CRAIG HOSPITAL,CO,93.0,876.83,43.50812125672988,13.052436377018964,59.888928909888676,,,0.08436885661897328,236.74410000000003,135219718.0,123811385.0,0.85,09/30/2023
171381,MEMORIAL HOSPITAL - ABILENE,KS,21.0,183.16,55.132313907974535,16.53969417239236,75.88963009432695,,,-0.14642429164043574,49.4532,40991682.0,46993860.0,0.85,09/30/2023
190167,MERCY REGIONAL MEDICAL CENTER,LA,27.0,285.0,31.94162786774629,4.1788191632928475,38.56398156292173,,,-0.11167438937283211,76.95,32403365.0,36021991.0,0.9,09/30/2023
231337,ST. FRANCIS HOSPITAL,MI,25.0,320.85,49.73288200812745,14.919864602438233,68.45731208418744,,,0.15682760928985978,86.62950000000001,114119096.0,96222071.0,0.85,09/30/2023
220016,BAYSTATE FRANKLIN MEDICAL CENTER,MA,89.0,489.96,41.26504734295421,9.664216113403292,54.0860395780935,10721519.0,0.20315363844935241,0.026595678151450614,132.2892,115290574.0,112224343.0,0.92,09/30/2023
140015,BLESSING HOSPITAL,IL,309.0,2457.02,48.77598813415626,7.29182900893703,59.79918023535624,14548025.0,0.05514319565595478,0.2875788575981541,663.3954,562019400.0,400394503.0,0.92,09/30/2023
503300,SEATTLE CHILDRENS HOSPITAL,WA,370.0,9898.0,46.18225350498158,13.854676051494474,63.56987194960715,,,0.23429873876568477,2672.46,1907462611.0,1460546527.0,0.85,09/30/2023
100028,PARRISH MEDICAL CENTER,FL,208.0,889.52,36.765838382152516,4.738927909261347,44.317352927648535,9661038.0,0.12436128963527453,0.1902608243294287,240.1704,158904578.0,128671262.0,0.92,09/30/2023
450698,LAMB HEALTHCARE CENTER,TX,42.0,108.23,22.939328815414466,2.336148444551845,27.030335914345518,1663995.0,0.24369952812365445,-0.9052347626153169,29.222100000000005,6796163.0,12948286.0,0.92,09/30/2023
450451,GLEN ROSE MEDICAL CENTER,TX,16.0,163.09,27.762505483050887,4.45081939184122,34.337156544345504,359815.0,0.03679988528896422,-0.08867473348959519,44.0343,17877257.0,19462518.0,0.92,09/30/2023
271339,CROW/NORTHERN CHEYENNE INDIAN HOSPIT,MT,24.0,310.0,40.640052729528534,12.19201581885856,55.94103258219602,,,,83.7,,41633216.0,0.85,09/30/2023
261320,LAFAYETTE REGIONAL HEALTH CENTER,MO,25.0,169.0,40.30666818388712,12.092000455166135,55.48212875512062,,,0.16203899896528953,45.63,38171064.0,31985863.0,0.85,09/30/2023
251307,NOXUBEE COUNTY HOSPITAL,MS,25.0,209.0,25.36937338976813,7.6108120169304385,34.92094247101583,,,-0.25399664868458827,56.43000000000001,15166582.0,19018843.0,0.85,09/30/2023
010021,DALE MEDICAL CENTER,AL,77.0,272.1,28.623978740847534,5.3079467390382495,36.12165985356062,784964.0,0.046214532399344845,0.0176732280145598,73.46700000000001,33795241.0,33197970.0,0.92,09/30/2023
372023,MUSCOGEE CREEK NATION LONG TERM CARE,OK,16.0,16.61,30.17036771175844,9.051110313527532,41.5295111552355,,,0.3112439914287369,4.4847,10705540.0,7373505.0,0.85,09/30/2023
221302,FAIRVIEW HOSPITAL,MA,24.0,326.98,55.42924878962251,16.628774636886753,76.29836095891538,,,0.19414063630238623,88.28460000000001,89997588.0,72525399.0,0.85,09/30/2023
204006,ACADIA HOSPITAL,ME,68.0,483.41,35.449441308779136,10.63483239263374,48.79615596153448,,,0.147800543837788,130.5207,63980475.0,54524126.0,0.85,09/30/2023
171356,ST. LUKE HOSPITAL,KS,10.0,76.0,44.16969256072874,13.250907768218623,60.79958180984311,,,-0.08018925811240529,20.520000000000003,14170489.0,15306810.0,0.85,09/30/2023
101312,FISHERMENS HOSPITAL,FL,8.0,100.62,46.71079690534073,14.013239071602218,64.29741194020151,,,0.2770297811863297,27.167400000000004,47684635.0,34474571.0,0.85,09/30/2023
141313,MASON DISTRICT HOSPITAL,IL,25.0,187.0,38.33460767174003,11.50038230152201,52.76758746015015,,,0.002735825686003295,50.49,30424453.0,30341217.0,0.85,09/30/2023
140067,SAINT FRANCIS MEDICAL CENTER,IL,642.0,4615.3,36.98059589425806,10.091011460210103,49.9006229403789,66616340.0,0.15799957019478836,0.3389611905318954,1246.131,1431099567.0,946012354.0,0.92,09/30/2023
140162,ST. JOSEPH MEDICAL CENTER,IL,124.0,843.31,34.46812947697854,7.802753321846242,44.90769470381364,5160166.0,0.07863686705682708,0.2547499454520271,227.6937,229059841.0,170706859.0,0.92,09/30/2023
140233,SAINT ANTHONY MEDICAL CENTER,IL,230.0,1285.85,45.863783983058205,11.109392619667926,60.48175607743008,4189117.0,0.033022895776234976,0.1942265558863268,347.1795,428090400.0,344943876.0,0.92,09/30/2023
140294,CROSSROADS COMMUNITY HOSPITAL,IL,47.0,108.51,40.82588098934519,8.35810949717502,52.307170382205115,911393.0,0.09000677179256568,0.06866689071731276,29.297700000000003,35691335.0,33240522.0,0.92,09/30/2023
150075,BLUFFTON REGIONAL MEDICAL CENTER,IN,45.0,170.83,37.40005527312353,11.22909809121979,51.490257592737265,1253865.0,0.08621722258237795,0.10775719605948535,46.124100000000006,39928693.0,35626089.0,0.92,09/30/2023
170027,PRATT REGIONAL MEDICAL CENTER,KS,35.0,267.07,46.84644763257112,4.139513625065166,54.569714501527976,3893181.0,0.1301342780916777,0.23462069262675317,72.1089,53564896.0,40997463.0,0.92,09/30/2023
170074,STORMONT VAIL - FLINT HILLS,KS,43.0,135.19,54.328246001354216,5.219064905802091,63.703421726259904,1137665.0,0.06930850862593681,-0.1486341836316009,36.5013,23872133.0,27420348.0,0.92,09/30/2023
170122,VIA CHRISTI HOSPITAL WICHITA,KS,641.0,2496.38,36.21835668047332,8.692641560364022,47.68170252689355,36585089.0,0.16285529376615313,0.0538272773516045,674.0226000000001,707661949.0,669570433.0,0.92,09/30/2023
220077,BAYSTATE MEDICAL CENTER,MA,740.0,6944.58,40.012816649818994,7.6574113580995204,50.73120848162967,66311439.0,0.10292242464859079,0.05381105767107131,1875.0366000000001,1566162340.0,1481885488.0,0.92,09/30/2023
220105,WINCHESTER HOSPITAL,MA,182.0,1493.64,40.602356234022,11.121152726019861,54.82958921194454,9492735.0,0.0699873733149312,0.08643177161745319,403.28280000000007,338554347.0,309292495.0,0.92,09/30/2023
250025,MONROE HEALTH SERVICES  INC.,MS,95.0,293.7,33.35025601739085,6.821612844084754,42.723163446806,799012.0,0.037738109013793805,0.09007685332370255,79.299,49668509.0,45194526.0,0.92,09/30/2023
250138,RIVER OAKS HOSPITAL,MS,158.0,525.92,38.08244179430624,7.967206916524304,48.96295550809497,2394243.0,0.05434896996228011,0.17455719539356693,141.9984,164138367.0,135486834.0,0.92,09/30/2023
260040,COXHEALTH,MO,792.0,7187.79,37.68882488968739,5.127965806757549,45.69998580050603,31064064.0,0.052249368174000534,0.3352894903304536,1940.7033000000001,1545442759.0,1027272044.0,0.92,09/30/2023
370014,ALLIANCEHEALTH DURANT,OK,105.0,367.2,36.7367513511815,8.07181163063516,47.61892446018205,2655290.0,0.08645227823106635,0.31538646446088253,99.144,109027412.0,74641642.0,0.92,09/30/2023
010120,MONROE COUNTY HOSPITAL,AL,46.0,190.52,30.144702655889144,3.9824054409793437,36.43317785004401,464550.0,0.03743249278968241,-0.1246437543007135,51.440400000000004,22336410.0,25120504.0,0.92,09/30/2023
100150,LOWER KEYS MEDICAL CENTER,FL,99.0,317.36,48.98679278325027,9.568799870566792,62.303082301735714,4938693.0,0.13249235298028136,0.1986178672800665,85.6872,122333259.0,98035688.0,0.92,09/30/2023
170086,STORMONT-VAIL REGIONAL HEALTH CENTER,KS,442.0,5235.0,43.02481522298141,4.94447735287635,51.260690940415834,,,0.46511915884110033,1413.45,884186805.0,472934582.0,0.9,09/30/2023
170208,ADVENTHEALTH SOUTH OVERLAND PARK,KS,41.0,197.06,51.949301364676124,8.483288475200837,64.40671139427468,984812.0,0.04420550262924824,0.15697216948155956,53.2062,65089984.0,54872668.0,0.92,09/30/2023
250007,BILOXI REGIONAL MEDICAL CENTER,MS,121.0,331.66,34.10058928513445,7.143890696681958,43.85317506212919,1680977.0,0.06669124080096601,-0.07326763314258491,89.54820000000001,66390066.0,71254309.0,0.92,09/30/2023
261322,EXCELSIOR SPRINGS HOSPITAL,MO,25.0,208.79,48.46247794066176,14.538743382198529,66.70860088532092,,,0.013960295905251103,56.3733,45716796.0,45078576.0,0.85,09/30/2023
021314,MT EDGECUMBE HOSPITAL,AK,25.0,1580.0,43.39117210321324,13.017351630963972,59.72794840007303,,,,426.6,,166003235.0,0.85,09/30/2023
171349,CLOUD COUNTY HEALTH CENTER,KS,15.0,114.98,52.31680342400684,15.695041027202052,72.01407991314542,,,-0.13033559189147495,31.044600000000003,22545062.0,25483486.0,0.85,09/30/2023
451372,MULESHOE AREA MEDICAL CENTER,TX,25.0,54.0,30.287642450142453,9.086292735042736,41.69093983262108,,,-0.47954526322776403,14.580000000000002,5785237.0,8559520.0,0.85,09/30/2023
151305,PULASKI MEMORIAL HOSPITAL,IN,25.0,185.0,51.59968035343035,15.479904106029105,71.02696000649688,,,0.018545454141597823,49.95,37817192.0,37115855.0,0.85,09/30/2023
100246,HCA FL LAWNWOOD HOSPITAL,FL,361.0,1417.0,41.37717516692905,10.21375705716302,54.75628612436214,1414727.0,0.011467521465303875,0.3363918775567073,382.59000000000003,532157855.0,353144275.0,0.92,09/30/2023
450133,MIDLAND MEMORIAL HOSPITAL,TX,268.0,1535.0,41.41169224505137,7.661904911049862,52.24159161284766,22503574.0,0.14544443588074352,-0.012576392570032669,414.45000000000005,294073756.0,297772143.0,0.92,09/30/2023
201301,CHARLES A DEAN MEMORIAL HOSPITAL,ME,25.0,107.0,49.337037203450755,14.801111161035227,67.91243171054997,,,-0.05834646491519438,28.89,19057110.0,20169025.0,0.85,09/30/2023
232020,MCLAREN BAY SPECIAL CARE,MI,15.0,32.16,44.651367561232306,13.395410268369691,61.462607448036266,,,0.11493460568702014,8.6832,6745923.0,5970583.0,0.85,09/30/2023
131310,ST. LUKES JEROME LTD,ID,15.0,103.0,53.83724794622853,16.151174383868558,74.10697179798356,,,-0.05845112900346165,27.810000000000002,19357248.0,20488701.0,0.85,09/30/2023
431325,MOBRIDGE REGIONAL HOSPITAL,SD,25.0,143.0,47.60407813340506,14.281223440021519,65.52701355063206,,,0.06929402360480497,38.61,25980812.0,24180497.0,0.85,09/30/2023
251338,SHARKEY-ISSAQUENA COMM HOSPITAL,MS,20.0,65.0,40.91923076923077,12.275769230769232,56.32532115384616,,,-0.5673819539483659,17.55,7314963.0,11465341.0,0.85,09/30/2023
251333,PEARL RIVER COUNTY HOSPITAL,MS,24.0,61.0,77.15803121059268,23.147409363177804,106.20802996138082,,,0.04193252721127106,16.470000000000002,20907421.0,20030720.0,0.85,09/30/2023
031308,HU HU KAM MEMORIAL HOSPITAL,AZ,15.0,2383.0,29.156202790600087,8.746860837180026,40.13351314126102,,,,643.4100000000001,,137948357.0,0.85,09/30/2023
420078,GHS GREENVILLE MEMORIAL HOSPITAL,SC,712.0,4869.0,38.065229493498904,10.379093697173642,51.35631324692521,40661341.0,0.09541159422508483,0.22686385942259982,1314.63,1807486208.0,1397432911.0,0.92,09/30/2023
223300,FRANCISCAN HOSPITAL FOR CHILDREN,MA,112.0,577.0,42.61021780429276,12.783065341287827,58.65296480760898,,,0.07107090795522938,155.79000000000002,76617313.0,71172051.0,0.85,09/30/2023
670128,BAYLOR SCOTT & WHITE PFLUGERVILLE,TX,25.0,150.0,49.596977564102566,9.718839743589744,63.10998609134616,229530.0,0.01461621964179723,0.14258869810238875,40.5,46594317.0,39950494.0,0.92,09/30/2023
671300,GRAHAM REGIONAL MEDICAL CENTER,TX,25.0,135.0,6.567069088319088,1.9701207264957263,9.039570600071224,,,-0.2618373077447147,36.45,3104401.0,3917249.0,0.85,09/30/2023
131311,ST. LUKES ELMORE MEDICAL CENTER,ID,20.0,183.0,51.53052490542245,15.459157471626735,70.93176753231401,,,0.1905150473444339,49.410000000000004,50392513.0,40791981.0,0.85,09/30/2023
100157,LAKELAND REGIONAL MED CTR,FL,764.0,4867.0,38.06158281440155,8.573590981650362,49.54688488135363,4262526.0,0.010941515700275925,0.14520728023490206,1314.0900000000001,1033363360.0,883311477.0,0.92,09/30/2023
041311,HOWARD MEMORIAL HOSPITAL,AR,20.0,188.0,34.3607201309329,10.308216039279868,47.297531260229135,,,0.1278068364578439,50.760000000000005,27976915.0,24401274.0,0.85,09/30/2023
470001,CENTRAL VERMONT HOSPITAL,VT,88.0,1297.0,46.134468596168674,7.986286400569361,57.65004184434494,13506077.0,0.09789438326096479,-0.11782582604417433,350.19,191280297.0,213818056.0,0.92,09/30/2023
452106,POST ACUTE MEDICAL OF NEW BRAUNFELS,TX,17.0,81.0,49.48144586894587,14.84443376068376,68.11121023860399,,,0.15660904265407888,21.87,20298598.0,17119654.0,0.85,09/30/2023
340071,HARNETT HEALTH SYSTEM,NC,74.0,686.0,40.19821989235255,5.804572213500785,49.0779559276183,10600486.0,0.15598464604630455,0.11170310306600599,185.22,114365856.0,101590835.0,0.92,09/30/2023
130071,ST. LUKES NAMPA MEDICAL CENTER,ID,87.0,853.62,45.49840058988597,6.003117605023313,54.98214584003556,12456229.0,0.13359320967723012,0.22383698653100345,230.47740000000002,237298821.0,184182568.0,0.92,09/30/2023
354004,PRAIRIE ST. JOHNS,ND,132.0,241.0,36.09626755505905,10.828880266517714,49.68651228953878,,,0.34740636125024443,65.07000000000001,41502156.0,27084043.0,0.85,09/30/2023
110038,JOHN D. ARCHBOLD MEMORIAL HOSPITAL,GA,199.0,1430.6,33.439422606437326,6.298100111303488,42.29563854713327,11652767.0,0.10483187349953964,0.23832820286188305,386.262,336137075.0,256026130.0,0.92,09/30/2023
180124,GREENVIEW REGIONAL HOSPITAL,KY,118.0,399.0,33.9167389627916,10.858199585502216,47.36956907894738,500110.0,0.017456888351800405,0.2966796725158751,107.73,143120220.0,100659360.0,0.92,09/30/2023
451325,CONCHO COUNTY HOSPITAL,TX,16.0,48.0,32.97021233974359,9.891063701923077,45.38349728565706,,,-0.31754320454940305,12.96,7402114.0,9752605.0,0.85,09/30/2023
451311,SWEENY COMMUNITY HOSPITAL,TX,12.0,170.0,19.261235859728508,5.778370757918553,26.51309116091629,,,-0.06857917050580303,45.900000000000006,17944574.0,19175198.0,0.85,09/30/2023
100330,MEDICAL CENTER OF DELTONA,FL,43.0,211.0,40.176098250091144,5.329789464090411,48.57935923031353,536311.0,0.029518244933883074,-0.13337480388852815,56.970000000000006,46413654.0,52604066.0,0.92,09/30/2023
031311,WINSLOW MEMORIAL HOSPITAL,AZ,25.0,220.0,38.33936407342657,11.50180922202797,52.774134647071676,,,0.07665242227422114,59.400000000000006,38739689.0,35770198.0,0.85,09/30/2023
180027,MURRAY CALLOWAY COUNTY HOSPITAL,KY,99.0,788.52,39.40859202146962,7.0060774762066425,49.42942678731869,3610006.0,0.05289782213580859,0.3408661059246045,212.90040000000002,166202858.0,109549937.0,0.92,09/30/2023
301309,MONADNOCK COMMUNITY HOSPITAL,NH,25.0,454.3,40.34560143246584,12.103680429739752,55.53572037178923,,,0.12285827235643612,122.66100000000002,93017196.0,81589264.0,0.85,09/30/2023
362032,AULTMAN SPECIALTY HOSPITAL,OH,30.0,19.88,46.76566611205696,14.029699833617089,64.3729394032464,,,-0.4141468536739713,5.3676,2852295.0,4033564.0,0.85,09/30/2023
421304,EDGEFIELD COUNTY HEALTHCARE,SC,25.0,108.99,47.1888917120131,14.15666751360393,64.95550944158603,,,-0.14439713602441848,29.4273,16918999.0,19362054.0,0.85,09/30/2023
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC,154.0,468.3,34.72100806517847,7.3044337949046465,44.681598977069264,7044101.0,0.17237666796322537,0.17392068400244104,126.44100000000002,112540651.0,92967504.0,0.92,09/30/2023
194107,BATON ROUGE BEHAVIORAL HOSPITAL,LA,47.0,59.92,29.53860756649892,8.861582269949675,40.659893315285764,,,-0.2646261983233121,16.1784,5053415.0,6390681.0,0.85,09/30/2023
250172,HIGHLAND HILLS MEDICAL CENTER,MS,15.0,68.3,20.62799864849645,2.729889345647033,24.93592989075346,,,0.35494221082462474,18.441,6753860.0,4356630.0,0.9,09/30/2023
451318,STONEWALL MEMORIAL HOSPITAL,TX,20.0,117.42,20.72767629024016,6.218302887072048,28.53164641351558,,,-0.18604245866725008,31.703400000000002,9077487.0,10766285.0,0.85,09/30/2023
252014,NORTH MISSISSIPPI SPECIALTY HOSPITAL,MS,31.0,29.0,28.14784482758621,8.444353448275862,38.745508405172416,,,-0.04924803566136415,7.83,5139007.0,5392093.0,0.85,09/30/2023
310091,SALEM MEDICAL CENTER,NJ,113.0,221.87,30.08191300519015,6.966859058145622,39.35003840823281,,,-0.6693577547462167,59.904900000000005,26209349.0,43752780.0,0.9,09/30/2023
342014,HIGHSMITH RAINEY MEMORIAL HOSPITAL,NC,66.0,230.0,39.91401964882943,11.97420589464883,54.94164804661371,,,-0.3229526556508481,62.1,30935392.0,40926059.0,0.85,09/30/2023
191323,RICHLAND PARISH HOSPITAL NO. 1 A,LA,25.0,160.0,37.656021634615385,11.296806490384615,51.83351378004807,,,-0.003848469608089883,43.2,23354998.0,23444879.0,0.85,09/30/2023
141325,OSF SAINT LUKE MEDICAL CENTER,IL,25.0,126.0,57.98002136752137,17.39400641025641,79.80949941239315,,,0.2129355094452773,34.02,46616842.0,36690461.0,0.85,09/30/2023
