ccn,name,state,facility_type,health_system_id,health_system
369138,MERCIFUL HOME HEALTHCARE,OH,HHA,independent,Independent / Unknown
369139,BUCKEYE HEALTH CARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369140,AAU HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369141,SCIOTO HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369142,ENHANCED HOMECARE OF MEDINA INC,OH,HHA,independent,Independent / Unknown
369143,HORIZON HEALTHCARE CENTER LLC,OH,HHA,independent,Independent / Unknown
369144,HOMECARE WITH HEART SERVICES LLC,OH,HHA,independent,Independent / Unknown
369145,A TOUCH OF HEAVEN HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369147,MIDWEST HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369148,ALL UNITY HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369149,RIGHT CARE SOLUTIONS LLC,OH,HHA,independent,Independent / Unknown
369150,HOUSE OF HEAVEN HEALTH CARE,OH,HHA,independent,Independent / Unknown
369151,BUCKEYE HOME HEALTHCARE OF CINCINNATI LLC,OH,HHA,independent,Independent / Unknown
369153,RESIDENCE HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369155,NEW LIFE HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369156,WISE MEDICAL STAFFING INC,OH,HHA,independent,Independent / Unknown
369157,SOLUTION HOME HEALTH CARE INC,OH,HHA,independent,Independent / Unknown
369158,LIVING FAITH HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369159,CAREGIVER USA CORPORATION,OH,HHA,independent,Independent / Unknown
369160,ABSOLUTE LOVE HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369161,DIVINE HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369162,HOME SWEET HOME ACE CARE LLC,OH,HHA,independent,Independent / Unknown
369163,RELIABLE AND HOLISTIC HOMECARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369164,FAIRFIELD HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369165,DELIGHT HEALTH SERVICES,OH,HHA,independent,Independent / Unknown
369167,TOTAL HOME HEALTH SERVICES INC,OH,HHA,independent,Independent / Unknown
369169,AMERISTAR HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369170,PEARL'S HOPE INC,OH,HHA,independent,Independent / Unknown
369172,LAMBDA HOME HEALTHCARE INC,OH,HHA,independent,Independent / Unknown
369173,QUEEN CITY SKILLED CARE LLC,OH,HHA,independent,Independent / Unknown
369174,SHINE HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369175,BAY HOME HEALTH CARE PLUS LLC,OH,HHA,independent,Independent / Unknown
369178,CLINCARE INTERNATIONAL CENTER LTD,OH,HHA,independent,Independent / Unknown
369179,ZIKS HOME HEALTHCARE SOLUTIONS LLC,OH,HHA,independent,Independent / Unknown
369180,BETTERLIVING HOMEHEALTH SOLUTIONS,OH,HHA,independent,Independent / Unknown
369181,SIGNAL TREE HOME HEALTH,OH,HHA,independent,Independent / Unknown
369182,HORIZON HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369183,PIONEER HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369184,ORIM HOMECARE,OH,HHA,independent,Independent / Unknown
369185,LEGACY HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369186,ASSESS HOMECARE SOLUTIONS,OH,HHA,independent,Independent / Unknown
369187,PRECIOUS HOME HEALTH CARE INC,OH,HHA,independent,Independent / Unknown
369188,NORTHSTAR HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369190,ZNC HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369191,SPRING HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369192,GUARDIAN ANGEL HEALTH AGENCY LLC,OH,HHA,independent,Independent / Unknown
369193,NEW HEALTH CONCEPT HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369194,ARCADIA HOME HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369195,TRANSITIONS HOME HEALTH CARE & HOSPICE,OH,HHA,independent,Independent / Unknown
369196,HEALING HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369197,DIGNITY HOME HEALTH SERVICE LLC,OH,HHA,independent,Independent / Unknown
369198,PREMIER HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369199,A MIRACLE HOME CARE SKILLED SERVICES CO,OH,HHA,independent,Independent / Unknown
369200,21ST CENTURY HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369201,BRIGHT HOME HEALTH CARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369202,TECH MEDICAL INC,OH,HHA,independent,Independent / Unknown
369203,HOME TOWN HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369204,HOLDING HANDS GROUP LLC,OH,HHA,independent,Independent / Unknown
369205,HALGAN HEALTH AGENCY LLC,OH,HHA,independent,Independent / Unknown
369206,FIRSTICARE,OH,HHA,independent,Independent / Unknown
369207,ADVANTAGE NURSING CARE LLC,OH,HHA,independent,Independent / Unknown
369208,NOW HEALTH CARE SOLUTIONS LLC,OH,HHA,independent,Independent / Unknown
369209,DEPENDABLE HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369210,BLUE STAR HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369211,PRESTIGE HEALTH CARE SERVICES INC,OH,HHA,independent,Independent / Unknown
369213,MY FAMILY HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369214,BRIGHTCARE HEALTH INC,OH,HHA,independent,Independent / Unknown
369215,FLAX FLOWER HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369217,ROYAL HOMECARE AGENCY,OH,HHA,independent,Independent / Unknown
369218,UNION FIRST CARE INC,OH,HHA,independent,Independent / Unknown
369219,FAMILY FIRST HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369222,BELOVED HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369223,TRUE HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369224,MRIENA HOME HEALTHCARE AGENCY LLC,OH,HHA,independent,Independent / Unknown
369225,"1ST CHOICE HOME HEALTH CARE, LLC",OH,HHA,independent,Independent / Unknown
369226,UNIVERSAL HEALTHCARE GROUP LLC,OH,HHA,independent,Independent / Unknown
369227,PLATINUM HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369228,BEACON HOME HEALTH CARE,OH,HHA,independent,Independent / Unknown
369229,HEART O GOLD HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369230,MERCY MEDICAL STAFFING LLC,OH,HHA,independent,Independent / Unknown
369231,HOPEHEALTH LTD,OH,HHA,independent,Independent / Unknown
369232,CENTENNIAL HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369233,BLESSING HOME HEALTH CARE INC,OH,HHA,independent,Independent / Unknown
369234,CAREMEHOME LLC,OH,HHA,independent,Independent / Unknown
369235,TUCKER HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369236,HOPE HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369237,A1 NURSING SOLUTION LLC,OH,HHA,independent,Independent / Unknown
369238,CHASE HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369239,ELDORADO HOME CARE SERVICES,OH,HHA,independent,Independent / Unknown
369240,BLUE SKY HOME HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369242,ALLIANCE EXPRESS HOME CARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369243,STONERIDGE HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369244,HOPE HEALTH HOMECARE LLC,OH,HHA,independent,Independent / Unknown
369245,EXCELLENT COMMUNITY HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369246,VAKOLANE HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369247,ALPHA HOME HEALTH AGENCY LLC,OH,HHA,independent,Independent / Unknown
369248,INFINITE HEALTH CARE INC,OH,HHA,independent,Independent / Unknown
369249,NOBEL HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369250,RAPHA HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369251,QUEEN HOME HEALTH AGENCY LLC,OH,HHA,independent,Independent / Unknown
369252,CHOSEN ONE HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369253,HOMECHOICE HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369254,ALTA HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369255,NEW HORIZON HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369256,NOVA HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369257,GENTLE HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369258,TLC HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369259,COMPASS HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369260,ARK HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369261,ALLIANCE HOME HEALTH SERVICE LLC,OH,HHA,independent,Independent / Unknown
369262,BLACK BELT HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369263,CARE STAR HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369265,NINA'S HOME HEALTH CARE INC,OH,HHA,independent,Independent / Unknown
369266,THALIA HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369267,HEALTHCARESTAR HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369268,MATRIX HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369269,RELIANT HOME HEALTHCARE SERVICES,OH,HHA,independent,Independent / Unknown
369270,OHANA HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369272,COMFORT AND PASSIONATE HEALTH SERVICES LLP,OH,HHA,independent,Independent / Unknown
369273,RENAISSANCE HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369274,BRIDGEVIEW HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369275,NEW BEGINNING PLUS HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369276,1ST CHOICE HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369277,UNAITAS HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369278,ZENITH HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369280,CENTRAL OHIO LIFE CARE CENTER LLC,OH,HHA,independent,Independent / Unknown
369281,CARING NURSES HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369282,ABSOLUTECARE HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369283,ALPHA HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369284,OASIS HOME HEALTH AGENCY LLC,OH,HHA,independent,Independent / Unknown
369285,"ENRICHED CARE HOME HEALTH SERVICES, LLC",OH,HHA,independent,Independent / Unknown
369286,NATIONWIDE HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369287,NINA'S HEALTH CARE ZANESVILLE,OH,HHA,independent,Independent / Unknown
369288,GLOBAL HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369289,SOHAN HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369290,BLESSING HOME HEALTH SERVICE LLC,OH,HHA,independent,Independent / Unknown
369291,EQUAL HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369292,STAR HOME HEALTH AGENCY,OH,HHA,independent,Independent / Unknown
369293,AMERICAN PRIMARY HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369294,CRYSTAL HERITAGE CARE LLC,OH,HHA,independent,Independent / Unknown
369295,CARING COMMUNITY HOME CARE INC,OH,HHA,independent,Independent / Unknown
369296,CAREGIVING ANGELS LLC,OH,HHA,independent,Independent / Unknown
369297,NINA'S HEALTH CARE NEW LEX INC,OH,HHA,independent,Independent / Unknown
369298,BEYOND HEALTHCARE & EDUCATION LLC,OH,HHA,independent,Independent / Unknown
369299,HEALTHNET HOME HEALTH GROUP INC.,OH,HHA,independent,Independent / Unknown
369300,SAFE HANDS HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369301,ALLCARE HOME HEALTH AGENCY LLC,OH,HHA,independent,Independent / Unknown
369302,HOPE HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369303,AFFORDABLE HEALTHCARE AGENCY LLC,OH,HHA,independent,Independent / Unknown
369304,PRIMARY HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369305,CARE ONE HOME HEALTH CARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369306,INSPIRED HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369307,SOUTHWOODS HEALTH AT HOME LLC,OH,HHA,independent,Independent / Unknown
369308,ENHANCE HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369309,PROGRESSIVE HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369310,CUSTOMIZED HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369311,EVEREST HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369312,EXPAND HEALTH SKILLED AT HOME LLC,OH,HHA,independent,Independent / Unknown
369313,HEALTHY HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369314,HEED HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369315,SHELTERED HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369316,COVENANT HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369318,EQUAL QUALITY CARE LLC,OH,HHA,independent,Independent / Unknown
369319,FAITH HOME HEALTH AGENCY,OH,HHA,independent,Independent / Unknown
369320,UNION HEALTHCARE SERVICES INC,OH,HHA,independent,Independent / Unknown
369321,PARAMOUNT HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369322,MATTAN HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369323,ALIGN HOME HEALTH,OH,HHA,independent,Independent / Unknown
369324,HOPE HEALTH OF OHIO LLC,OH,HHA,independent,Independent / Unknown
369325,ASEDARA HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369326,A LOVING HEART HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369327,"ATLAS HOME HEALTH SERVICES, LLC",OH,HHA,independent,Independent / Unknown
369328,CARE GIVERS HOMECARE LLC,OH,HHA,independent,Independent / Unknown
369329,PEACEFUL HOMECARE LLC,OH,HHA,independent,Independent / Unknown
369330,SUNSET HEALTHCARE SERVICES INC.,OH,HHA,independent,Independent / Unknown
369331,GOLD CROWN HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369332,GENUINE HOME HEALTH,OH,HHA,independent,Independent / Unknown
369333,DC HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369334,EVE HOMEHEALTH CARE INC,OH,HHA,independent,Independent / Unknown
369335,CARE SENIORS LLC,OH,HHA,independent,Independent / Unknown
369336,KUMZ TRANSPORT,OH,HHA,independent,Independent / Unknown
369337,ULTIMATE HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369338,LUXE HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369339,A-Z NURSING SERVICES INC,OH,HHA,independent,Independent / Unknown
369340,CENTRAL HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369341,COMPLEX CARE HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369342,360 SENIOR HEALTHCARE INC,OH,HHA,independent,Independent / Unknown
369343,NIMOO HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369344,ADAL HOME HEALTHCARE INC,OH,HHA,independent,Independent / Unknown
369345,PRIMARY NURSES CARE LLC,OH,HHA,independent,Independent / Unknown
369346,ACHIEVERS HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369347,"SMALL TOWN HOME HEALTH SOLUTIONS, INC",OH,HHA,independent,Independent / Unknown
369348,SAFA HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369349,FAMILY AND FRIENDS HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369350,BRIGHT HOME HEALTHCARE AND TRANSPORTATION,OH,HHA,independent,Independent / Unknown
369351,"APEX HOME HEALTH SOLUTIONS, LLC",OH,HHA,independent,Independent / Unknown
369352,HEALTH CARE CONNECT LLC,OH,HHA,independent,Independent / Unknown
369353,NINA'S HEALTH CARE FAIRFIELD,OH,HHA,independent,Independent / Unknown
369354,EXCLUSIVE HOME HEALTHCARE,OH,HHA,independent,Independent / Unknown
369355,CHAMPION CITY HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369356,ALTERNATIVE HOME HEALTH AGENCY LLC,OH,HHA,independent,Independent / Unknown
369357,BRIDGE HOME HEALTHCARE INC.,OH,HHA,independent,Independent / Unknown
369358,HIS GRACE HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369359,"SAVORY HOME HEALTHCARE SERVICES, LLC",OH,HHA,independent,Independent / Unknown
369360,"DEDICATED NURSING & REHABILITATION AT HOME, INC.",OH,HHA,independent,Independent / Unknown
369361,EVERGREEN HOME CARE,OH,HHA,independent,Independent / Unknown
369362,"BRAVO HOME HEALTH CARE, LLC",OH,HHA,independent,Independent / Unknown
369363,GRATEFUL HEARTS HOME HEALTHCARE,OH,HHA,independent,Independent / Unknown
369364,ALCHEMY CARE OF OHIO,OH,HHA,independent,Independent / Unknown
369365,BELL HEALTH CARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369366,ENHABIT HOME HEALTH,OH,HHA,enhabit_home_health,Enhabit Home Health
369367,HAVENS CORNER HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369368,AVID HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369369,STAY HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369370,SMART CARE HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369371,ELISON HOME HEALTHCARE AGENCY LLC,OH,HHA,independent,Independent / Unknown
369372,FRIENDLY HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369373,BETTER CARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369374,CARE STREAM AGENCY LLC,OH,HHA,independent,Independent / Unknown
369375,FOUNTAIN HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369376,OPEN HANDS HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369377,SUPERSTAR HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369378,SUNSHINE HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369379,SPRINGS HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369380,INTEGRITY HOME HEALTH CARE SERVICES INC,OH,HHA,independent,Independent / Unknown
369381,"PROCARE HOME HEALTH, LLC",OH,HHA,independent,Independent / Unknown
369382,AHC HOME HEALTH OF CLEVELAND LLC,OH,HHA,independent,Independent / Unknown
369383,CRESCENT HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369384,OPTIMAL HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369385,SEWA HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369386,AHC HOME HEALTH OF CINCINNATI LLC,OH,HHA,independent,Independent / Unknown
369388,INFINITY CARE LLC,OH,HHA,independent,Independent / Unknown
369389,DAVBRYN HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369390,BRAIN SPINE ORTHO HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369391,BRYSON HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369392,ALBANY HOME CARE,OH,HHA,independent,Independent / Unknown
369393,HEALINGDRIVE HOMEHEALTH LLC,OH,HHA,independent,Independent / Unknown
369394,SIGNATURECARE HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369395,OASIS HOME HEALTHCARE AGENCY LLC,OH,HHA,independent,Independent / Unknown
369396,EXCELLENT HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
369397,PARADISE HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369398,BRIGHT HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369399,NAMSARA HOMEHEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369400,RESIDENTIAL HOME HEALTH,OH,HHA,independent,Independent / Unknown
369401,UNITED HOME HEALTHCARE LLC,OH,HHA,independent,Independent / Unknown
369402,NATIONAL HOME HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369403,BETTER TOGETHER HOME HEALTH,OH,HHA,independent,Independent / Unknown
369404,EGAL HEALTH CARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369405,MALAIKA CARE LLC,OH,HHA,independent,Independent / Unknown
369407,ALWAYS LOVING HOME CARE LLC,OH,HHA,independent,Independent / Unknown
369408,MHHC PLUS LLC,OH,HHA,independent,Independent / Unknown
369409,SINCERE HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369410,BENEFICIAL HOME HEALTH CARE LLC,OH,HHA,independent,Independent / Unknown
369411,BETHEL HOME HEALTH SERVICES LLC,OH,HHA,independent,Independent / Unknown
369412,SEWA HEALTHCARE SERVICES LLC,OH,HHA,independent,Independent / Unknown
369413,EXTENDED HANDS HOME HEALTH LLC,OH,HHA,independent,Independent / Unknown
377011,"HILLTOP HEALTHCARE, LLC",OK,HHA,independent,Independent / Unknown
377031,TRADITIONS HEALTH OF SE OKLAHOMA,OK,HHA,traditions_health,Traditions Health
377035,SSM HEALTH AT HOME HOME HEALTH - OKLAHOMA,OK,HHA,independent,Independent / Unknown
